x,v,a,E,f
-0.23088552295965858,8.470911958587983,53.665778893747294,0.30567761921237335,341.4326614219538
-0.21374989155724408,8.567815700782049,48.45187109462819,0.30667138174100417,343.3410010474233
-0.19644125837670856,8.654316590699162,43.25044496071263,0.3084729362222344,345.249659808828
-0.17898033407591882,8.765138888888888,173522387271.6,0.3110956375216042,348.3324654728905
-0.1613876892864764,8.796322394722178,15.59175291664688,0.3145502789826987,350.2071107756313
-0.14368370993310636,8.851989677126273,27.833641203434688,0.3188450308000791,352.9602301173494
-0.12588855307341817,8.897578429402527,22.794376136995833,0.3239853893163387,355.9139871817342
-0.1080221034560103,8.933224808700958,17.823189649209414,0.3299741374711922,359.0777034282291
-0.09010393097318886,8.959086241411702,12.930716355373665,0.3368113165898864,362.4585213172306
-0.07215324924155966,8.975340866262004,8.127312425555766,0.344494209630847,366.0618458389386
-0.05418887548822885,8.982526506696429,1707097867.0357144,0.3530173359765958,369.8983918277529
-0.0362291919685068,8.979841759858024,-1.3423734192019545,0.3623724577817843,373.95041037083445
-0.018292109082283493,8.96854144355872,-5.650158149933401,0.3725485978635268,378.2396373884942
-0.00039503040820700736,8.935704367501396,-64512904050.41964,0.3835320690427211,382.5022024071381
0.017445180155362876,8.920105281785924,-7.799542857736845,0.3953065148006918,387.50904569350024
0.03521222898573258,8.883524415181883,-18.290433302014296,0.40785296108249813,392.48624869781645
0.05289042086248508,8.839095938816863,-22.214238183617454,0.4211498789933116,397.6879679802058
0.07046468448593582,8.787131811289285,-25.982063762499433,0.43517325811950613,403.1099969535697
0.08792059520812098,8.727955361527654,-29.58822488229061,0.44989669012329225,408.7470787892108
0.10524439876211968,8.626666666666667,-176316475363.5289,0.465291462261749,413.8799832288932
0.12242303948561842,8.589320362177533,-18.673152245497715,0.48132666036620697,420.6405421839471
0.13944416182073033,8.469168526785714,-208053437126.26785,0.49796928086196834,426.040746620098
0.1562961165325241,8.42597735589781,-21.595585443953947,0.5151843512732512,433.3068370644062
0.17296796755357619,8.335925510941577,-45.02592248036133,0.5329350587123112,439.90623089243303
0.18944949542785636,8.240763936727454,-47.5807871046788,0.5511828857445722,446.6687604974585
0.2057311973081956,8.140850940575433,-49.956498078500786,0.5698877530140711,453.58260168637224
0.22180428350834253,8.03654309967462,-52.153920447817946,0.5890081680179641,460.63513879520787
0.23766067055507872,7.928193523763304,-54.174787958358735,0.6085013793078612,467.8130085003836
0.25329297080251495,7.816150123326743,-56.021700215475455,0.6283235354822214,475.10214547953325
0.2686944785889119,7.7007538931993125,-57.6981150637216,0.648429848194686,482.4878296702578
0.2838591530323798,7.582337221734794,-59.20833573226577,0.6687747585010244,489.9547349434045
0.29878159750281325,7.461222235588653,-60.557493076089244,0.6893121057563836,497.486978969602
0.3134570358841729,7.275277777777778,-312456802501.73334,0.7099952983351315,503.76686574525434
0.32788128571704694,7.212124916796535,-31.57643049219567,0.730777485380451,512.6814876347538
0.3420507283846873,7.020368303571429,-323460135595.77234,0.7516117288615367,518.9616443994405
0.35596227645200035,6.955774034003253,-32.297134785698084,0.7724511751135257,527.9351185919613
0.3696133383726909,6.76,-327916896758.33777,0.7932724817638201,534.162635165067
0.3830017807082968,6.694221167803703,-32.88941609815195,0.8140060038292728,543.1144193595637
0.3961258881046419,6.562053698173255,-66.0837348152314,0.8346060705824171,550.631452616836
0.40898432121842954,6.429216557214309,-66.41857048278392,0.8550277631046945,558.0741660708898
0.42157607285167237,6.295875816306169,-66.67037045073155,0.8752270724728808,565.4234859076869
0.4339004225277719,6.1621748383569335,-66.85048897795014,0.8951610530533445,572.6605165508238
0.445956889802375,6.028233637002399,-66.97060067394385,0.9147879702824961,579.7665156901932
0.4577451865518498,5.894148374735427,-67.04263113346335,0.9340674422397377,586.72290070073
0.4692651685624523,5.7599910053018855,-67.0786847167782,0.9529605744620991,593.5112740295225
0.480516786691509,5.625809064808773,-67.09097024990066,0.9714300873851133,600.1134599789666
0.49150003792276575,5.491625615355844,-67.09172472313502,0.9894404359010572,606.5115483157333
0.5022149166103791,5.357439344073727,-67.0931356444027,1.0069579205098478,612.6879418942159
0.512661366250114,5.1561111111111115,-335836969554.4089,1.0239507896444866,617.1710206295328
0.5228392320640097,5.088932907201515,-33.589101956472824,1.0403893327066993,624.3071314597559
0.5327482147498716,4.887276785714286,-337843140354.2768,1.056245963499143,628.2541694993552
0.5423878256790992,4.819805464614333,-33.73566054997983,1.0714952936790867,634.8384272308632
0.5517573438847118,4.684759103039828,-67.52318079061862,1.086114196006666,639.6568945914931
0.5608557751296823,4.549215622257493,-67.77174038777405,1.1000818571347832,644.1575086102685
0.5696818133575292,4.413019114143425,-68.09825406042864,1.113379819769509,648.326292889678
0.5782338048330679,4.275995737557114,-68.51168828975526,1.125992014103034,652.1499909314051
0.5865097152300068,4.1379551984681076,-69.0202695444802,1.1379047784113228,655.6161143525369
0.5945070999587393,3.998692364565557,-69.63141695474627,1.1491068688355828,658.7129897653916
0.6022230779732861,3.8579890070819465,-70.35167873831385,1.1595894583579605,661.4298040926171
0.6096543092971096,3.715615661912162,-71.18667258490004,1.1693461250602835,663.7566480999575
0.6167969764988991,3.571333601072757,-72.14103042329864,1.1783728298172713,665.684557923328
0.6236467703088698,3.4248969048138838,-73.21834812577043,1.1866678835969393,667.2055543456472
0.6301988795566661,3.2760546240614334,-74.42114037993491,1.194231904607707,668.3126795864617
0.6364479856008862,3.124553021955001,-75.75080104945684,1.2010677655921076,669.0000313682754
0.6423882613663724,2.9701378827420926,-77.20756960642846,1.2071805315778543,669.2627940071511
0.6480133751174416,2.8125568756748116,-78.79050353756804,1.2125773884858033,669.0972663042908
0.6533164990394987,2.651561960896968,-80.49745738492697,1.2172675630024559,668.5008859998173
0.6582903226876261,2.4869118240639607,-82.32506841651262,1.2212622341822343,667.4722505751996
0.6629270713392332,2.3183743258027887,-84.26874913055788,1.2245744372872829,666.0111342025236
0.6672185292430193,2.1457289518932585,-86.3226869547746,1.2272189603940682,664.1185006490953
0.6711560677425324,1.9687692498547251,-88.47985102367726,1.2292122343433152,661.7965119760448
0.6747306783761647,1.6947544642857142,-465191947110.3415,1.230572216634126,656.9858729969924
0.6785194766158881,1.46875,-332501592372.0664,1.2313946554439041,653.0837696556946
0.6807534241464933,1.3911931261695039,-48.298623079544505,1.2314710355225615,648.7504722011587
0.6831820189359263,1.214297394777043,-88.44786570063938,1.2310523034646774,631.3968760262052
0.6852087027875083,0.9112723214285714,-513036419633.62726,1.2300848781639104,600.2331753549445
0.6868232378692092,0.8072675408906612,-52.00239027154731,1.2285924422232617,563.2692444353033
0.6880153011088472,0.4888888888888889,-536142181118.0342,1.2265994179025284,513.7109024155643
0.6887745464832099,0.3796226872002592,-54.633100847038186,1.2241308274115512,460.8207208978851
0.6890906706023403,0.04575892857142857,-564473592534.6824,1.2212121526857938,397.08644030266004
0.6889534812818902,-0.06859466022849353,-57.17679440281121,1.2178691953790786,331.8922116976656
0.6883529687790854,-0.4177777777777778,-588077669458.6309,1.214127937790372,257.0920086262438
0.687279379342313,-0.5367947184129492,-59.5084703205521,1.2100144054510749,182.27492762042021
0.6857232907042151,-0.9001116071428571,-613551555136.7316,1.2055545320683718,98.74245756400695
0.6836756891316037,-1.0238007863567409,-61.84458961002473,1.200774027528047,16.307741944702357
0.6811280476616958,-1.3172410932177812,-63.23696547742961,1.19569824955578,-73.85745013990805
0.6780724048761289,-1.5278213928596163,-105.29014982616607,1.190352080073702,-161.265238539389
0.6745014443522209,-1.9151785714285714,-651907654774.096,1.1847598059318627,-249.9271084106753
0.6704085735815196,-2.0464353854526642,-65.62840701531788,1.1789450058803834,-328.1241001101983
0.6657880024698767,-2.310285555705787,-131.92508511995567,1.172930443390785,-400.90852016826295
0.6606348207386908,-2.5765908657213585,-133.15265501442315,1.1667379662578228,-464.3261327085853
0.6549450737874664,-2.9793526785714284,-675938045794.8236,1.1603884133978386,-520.2820073444268
0.6487158365655824,-3.114618611097235,-67.63296626627476,1.1539015293217265,-559.7554383782676
0.6419452849706864,-3.5205555555555557,-676939854475.7222,1.1472958866803469,-594.7592262867489
0.6346327643290182,-3.6562603210163616,-67.85238273378526,1.1405888172766308,-614.9916084764741
0.6267788544807771,-4.061941964285714,-678490607953.0,1.1337963518523384,-633.9681510928007
0.6183854310435412,-4.196711718827161,-67.3848772740823,1.1269331689520266,-641.7877321715282
0.6094557223927738,-4.598333333333334,-667928901700.8223,1.120012553075821,-651.9687920494016
0.5999943619603216,-4.730680216461895,-66.17344156757936,1.1130463623257973,-654.0714816546604
0.5900074354160113,-5.123883928571429,-655538416085.0402,1.1060450056565818,-660.6918511440894
0.5795025223711983,-5.252456522668348,-64.28629705166422,1.0990174298332631,-660.8459887684754
0.5684887322053439,-5.506895082651436,-127.2192799851738,1.0919711161035905,-663.4528314557851
0.5569767337019145,-5.755999252001642,-124.55208468131161,1.0849120865838766,-665.795398840726
0.5449787781399977,-6.118303571428571,-599771860370.0223,1.0778449202613245,-670.5555905655369
0.5325087155843173,-6.235031278151002,-58.36385336412474,1.070772778508783,-669.8993168052972
0.5195820040740761,-6.575,-558667756827.24,1.0636974399118813,-674.1237927848649
0.5062157115168642,-6.683146278606681,-54.07313930334619,1.0566193442030305,-673.264734798067
0.4924285100553096,-6.893600731120933,-105.22722626237149,1.0495376450058262,-674.6431379249241
0.4782406627647927,-7.190555555555555,-483546040943.79553,1.0424502710777932,-677.9084656391743
0.46367400255701,-7.2833301042544045,-46.387274351737005,1.0353539956810125,-676.7102353826012
0.4487519031744708,-7.461049690899347,-88.85979331806115,1.0282445136535596,-677.3642098841058
0.433499242247806,-7.626330463712545,-82.64038641071868,1.0211165257446617,-677.7415520675356
0.41794234935355173,-7.778446446737654,-76.05799150874596,1.0139638296942965,-677.8245934960034
0.4021089325885084,-7.916708382522548,-69.1309678924546,1.0067794175452378,-677.5960053510602
0.3860280396148659,-8.040446487222031,-61.86905235282566,0.9995555785987137,-677.0384678420205
0.3697299966261274,-8.198102678571429,-246698665990.01785,0.9922840074255509,-677.2008619455992
0.35324633266964295,-8.241831978239462,-21.864649834009402,0.9849559163033156,-674.8689551966005
0.3366096965522303,-8.318318058707252,-38.24304023389912,0.9775621514147687,-673.2245962863508
0.31985376659143466,-8.377964980815433,-29.823461055577038,0.9700933121435682,-671.1867744705635
0.30301315346479984,-8.435546875,-76602973106.61607,0.9625398727618804,-669.0711122481074
0.28612329649589185,-8.444928484874959,-4.690804937713248,0.9548923058103711,-665.8750025993767
0.2692203536948246,-8.456944444444444,-27387111584.07111,0.9471412064328858,-662.6941370691011
0.25232281102773296,-8.448771333546754,4.086555448845625,0.939277416957737,-659.0308641325856
0.23548637555107754,-8.418217738328638,15.276797609059662,0.9312921509712457,-654.8335953259967
0.21874873282824875,-8.368821361411602,24.69818845850976,0.9231771161664908,-650.1748336704986
0.20214779162383595,-8.300470602207314,34.17537960214755,0.9149246352294931,-645.0484752148084
0.18572154900310478,-8.213121310366489,43.67464592041729,0.9065277640437106,-639.4501580740381
0.1695079520796551,-8.106798461725731,53.161424320384924,0.8979804065021252,-633.3773563244613
0.1535447569947167,-7.981597542466536,62.600459629576356,0.8892774252315558,-626.82946520904
0.13786938573640772,-7.8376856295451836,71.9559564642633,0.8804147475531457,-619.8078769122077
0.12251878142210272,-7.675302156771592,81.19173638276618,0.8713894660216501,-612.3160462161915
0.10752926270736926,-7.494759357367555,90.27139970202853,0.8621999329246139,-604.359545421205
0.09293637795681248,-7.296442375275955,99.158491045767,0.8528458481266348,-595.9461079707148
0.07877475987884996,-7.080809038982036,107.81666814697155,0.8433283397076357,-587.0856603132871
0.06507798129217837,-6.848389293336551,116.20987282275533,0.8336500368545259,-577.7903416076492
0.05187841272013777,-6.599784286349289,124.30250349982717,0.8238151345171495,-568.0745109683916
0.039207082500206845,-6.198611111111111,685818152003.3822,0.8138294493728935,-555.0400915941267
0.027093540114063234,-6.056771193072473,70.91995901932684,0.8037004667023637,-547.4498232639128
0.015565723403173021,-5.763908355445741,146.4314188133821,0.7934373777967569,-536.5806529641185
0.004649830372439628,-5.457946515367297,152.9809200392389,0.783051107600264,-525.3703064640688
-0.005629803762941039,-5.139817067688617,159.06472383928678,0.7725543323129913,-513.8439059020576
-0.01525082362874709,-4.810509932903555,164.65356739254926,0.7619614867452909,-502.0285701547268
-0.024192964205768927,-4.471070288511411,169.71982219609055,0.751288761263166,-489.95333437983163
-0.032438154191897446,-4.122594993064713,174.23764772336813,0.7405540882190011,-477.64905811095275
-0.03997061162245906,-3.766228715279549,178.1831388925228,0.7297771178164415,-465.1483224447308
-0.046776931186870034,-3.403159782205862,181.53446653686345,0.7189791834136509,-452.48531693937565
-0.05284616271063709,-3.0346157620347993,184.2720100947169,0.7081832563251287,-439.69571691461533
-0.058169880308048066,-2.6618587985733844,186.37848172145792,0.6974138902336532,-426.81655190315143
-0.06274224174012236,-2.2861807160363816,187.83904126843865,0.6866971553940294,-413.8860660686999
-0.06656003756801597,-1.908897913947017,188.6414010447031,0.6760605628349918,-400.9435714319299
-0.06962272971466468,-1.531346073324525,188.77592031126682,0.6655329788568785,-388.02929480058197
-0.07232282942023513,-0.888671875,692180035461.2422,0.6529803150959024,-368.590016206928
-0.07349416212073295,-0.741644621086627,93.09222902395479,0.6449264998552413,-358.33505768104317
-0.07431537555373252,-0.41060671652025194,165.51895229143832,0.6349112152904646,-332.05377309008566
-0.07440643002678117,0.13497488839285715,907264846637.6022,0.6251319271773248,-290.272978875139
-0.07378033156674514,0.31304923003361923,89.03717082481937,0.6156226816989399,-246.16216340293838
-0.07245275137934147,0.83625,862989299964.5105,0.6064181853712612,-187.6900535327434
-0.07044198375071482,1.0053838143634402,84.56690718593555,0.5975536635815858,-129.5811803429216
